enzyme	enzyme_name	ec	module	module_name
ko:K07966	 B4GALT1,B4GALT2,B4GALT3,B4GALT4 [EC:2.4.1.275 2.4.1.-] [RN:R05977]	K07966	M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer
ko:K07967	 B4GALT1,B4GALT2,B4GALT3,B4GALT4 [EC:2.4.1.275 2.4.1.-] [RN:R05977]	K07967	M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer
ko:K07968	 B4GALT1,B4GALT2,B4GALT3,B4GALT4 [EC:2.4.1.275 2.4.1.-] [RN:R05977]	K07968	M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer
ko:K07969	 B4GALT1,B4GALT2,B4GALT3,B4GALT4 [EC:2.4.1.275 2.4.1.-] [RN:R05977]	K07969	M00071	Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer
ko:K07151	 STT3; dolichyl-diphosphooligosaccharide--protein glycosyltransferase [EC:2.4.99.18] [RN:R05976]	K07151	M00072	N-glycosylation by oligosaccharyltransferase
ko:K12666	 OST1; oligosaccharyltransferase complex subunit alpha (ribophorin I)	K12666	M00072	N-glycosylation by oligosaccharyltransferase
ko:K12667	 SWP1; oligosaccharyltransferase complex subunit delta (ribophorin II)	K12667	M00072	N-glycosylation by oligosaccharyltransferase
ko:K12668	 OST2; oligosaccharyltransferase complex subunit epsilon	K12668	M00072	N-glycosylation by oligosaccharyltransferase
ko:K12669	 OST3; oligosaccharyltransferase complex subunit gamma	K12669	M00072	N-glycosylation by oligosaccharyltransferase
ko:K12670	 WBP1; oligosaccharyltransferase complex subunit beta	K12670	M00072	N-glycosylation by oligosaccharyltransferase
ko:K00730	 OST4; oligosaccharyl transferase complex subunit OST4	K00730	M00072	N-glycosylation by oligosaccharyltransferase
ko:K12691	 OST5; oligosaccharyl transferase complex subunit OST5	K12691	M00072	N-glycosylation by oligosaccharyltransferase
ko:K01228	 mannosyl-oligosaccharide glucosidase [EC:3.2.1.106] [RN:R05979]	K01228	M00073	N-glycan precursor trimming
ko:K05546	 alpha 1,3-glucosidase [EC:3.2.1.84] [RN:R05980 R05981]	K05546	M00073	N-glycan precursor trimming
ko:K23741	 endoplasmic reticulum Man9GlcNAc2 1,2-alpha-mannosidase [EC:3.2.1.209] [RN:R06722]	K23741	M00073	N-glycan precursor trimming
ko:K01230	 mannosyl-oligosaccharide alpha-1,2-mannosidase [EC:3.2.1.113] [RN:R12479]	K01230	M00073	N-glycan precursor trimming
ko:K05546	 alpha 1,3-glucosidase [EC:3.2.1.84] [RN:R05980 R05981]	K05546	M00074	N-glycan biosynthesis, high-mannose type
ko:K23741	 endoplasmic reticulum Man9GlcNAc2 1,2-alpha-mannosidase [EC:3.2.1.209] [RN:R06722]	K23741	M00074	N-glycan biosynthesis, high-mannose type
ko:K01230	 mannosyl-oligosaccharide alpha-1,2-mannosidase [EC:3.2.1.113] [RN:R12479]	K01230	M00074	N-glycan biosynthesis, high-mannose type
ko:K05528	 alpha 1,6-mannosyltransferase [EC:2.4.1.232] [RN:R08599]	K05528	M00074	N-glycan biosynthesis, high-mannose type
ko:K05529	 mannan polymerase I complexes [EC:2.4.1.232]	K05529	M00074	N-glycan biosynthesis, high-mannose type
ko:K05530	 mannan polymerase I complexes [EC:2.4.1.232]	K05530	M00074	N-glycan biosynthesis, high-mannose type
ko:K05529	 mannan polymerase II complex [EC:2.4.1.232]	K05529	M00074	N-glycan biosynthesis, high-mannose type
ko:K05531	 mannan polymerase II complex [EC:2.4.1.232]	K05531	M00074	N-glycan biosynthesis, high-mannose type
ko:K05532	 mannan polymerase II complex [EC:2.4.1.232]	K05532	M00074	N-glycan biosynthesis, high-mannose type
ko:K05533	 mannan polymerase II complex [EC:2.4.1.232]	K05533	M00074	N-glycan biosynthesis, high-mannose type
ko:K05534	 mannan polymerase II complex [EC:2.4.1.232]	K05534	M00074	N-glycan biosynthesis, high-mannose type
ko:K05535	 alpha 1,2-mannosyltransferase [EC:2.4.1.-]	K05535	M00074	N-glycan biosynthesis, high-mannose type
ko:K01231	 alpha-mannosidase II [EC:3.2.1.114] [RN:R05984]	K01231	M00075	N-glycan biosynthesis, complex type
ko:K00736	 alpha-1,6-mannosyl-glycoprotein [EC:2.4.1.143] [RN:R05985]	K00736	M00075	N-glycan biosynthesis, complex type
ko:K00737	 beta-1,4-mannosyl-glycoprotein [EC:2.4.1.144] [RN:R05986]	K00737	M00075	N-glycan biosynthesis, complex type
ko:K00738	 alpha-1,3-mannosylglycoprotein [EC:2.4.1.145] [RN:R05987]	K00738	M00075	N-glycan biosynthesis, complex type
ko:K00744	 alpha-1,3(6)-mannosylglycoprotein [EC:2.4.1.155] [RN:R05991]	K00744	M00075	N-glycan biosynthesis, complex type
ko:K09661	 alpha-1,3(6)-mannosylglycoprotein [EC:2.4.1.155] [RN:R05991]	K09661	M00075	N-glycan biosynthesis, complex type
ko:K13748	 alpha-1,3-mannosylglycoprotein beta-1,4-N-acetylglucosaminyltransferase C [EC:2.4.1.201] [RN:R05992]	K13748	M00075	N-glycan biosynthesis, complex type
ko:K00717	 glycoprotein 6-alpha-L-fucosyltransferase [EC:2.4.1.68] [RN:R05988]	K00717	M00075	N-glycan biosynthesis, complex type
ko:K07966	 beta-1,4-galactosyltransferase [EC:2.4.1.38] [RN:R05989]	K07966	M00075	N-glycan biosynthesis, complex type
ko:K07967	 beta-1,4-galactosyltransferase [EC:2.4.1.38] [RN:R05989]	K07967	M00075	N-glycan biosynthesis, complex type
ko:K07968	 beta-1,4-galactosyltransferase [EC:2.4.1.38] [RN:R05989]	K07968	M00075	N-glycan biosynthesis, complex type
ko:K00778	 beta-galactoside alpha-2,6-sialyltransferase [EC:2.4.99.1] [RN:R05990]	K00778	M00075	N-glycan biosynthesis, complex type
ko:K00779	 beta-galactoside alpha-2,6-sialyltransferase [EC:2.4.99.1] [RN:R05990]	K00779	M00075	N-glycan biosynthesis, complex type
ko:K01136	 iduronate 2-sulfatase [EC:3.1.6.13] [RN:R07821]	K01136	M00076	Dermatan sulfate degradation
ko:K01217	 L-iduronidase [EC:3.2.1.76] [RN:R07822]	K01217	M00076	Dermatan sulfate degradation
ko:K01135	 arylsulfatase B [EC:3.1.6.12] [RN:R07823]	K01135	M00076	Dermatan sulfate degradation
ko:K01197	 hyaluronoglucosaminidase [EC:3.2.1.35] [RN:R07824]	K01197	M00076	Dermatan sulfate degradation
ko:K01195	 beta-glucuronidase [EC:3.2.1.31]	K01195	M00076	Dermatan sulfate degradation
ko:K01135	 arylsulfatase B [EC:3.1.6.12] [RN:R07823]	K01135	M00077	Chondroitin sulfate degradation
ko:K01197	 hyaluronoglucosaminidase [EC:3.2.1.35] [RN:R07824]	K01197	M00077	Chondroitin sulfate degradation
ko:K01195	 beta-glucuronidase [EC:3.2.1.31]	K01195	M00077	Chondroitin sulfate degradation
ko:K01132	 N-acetylgalactosamine-6-sulfatase [EC:3.1.6.4]	K01132	M00077	Chondroitin sulfate degradation
ko:K07964	 heparanase  [EC:3.2.1.166 3.2.1.-] [RN:R07811]	K07964	M00078	Heparan sulfate degradation
ko:K07965	 heparanase  [EC:3.2.1.166 3.2.1.-] [RN:R07811]	K07965	M00078	Heparan sulfate degradation
ko:K01136	 iduronate 2-sulfatase [EC:3.1.6.13] [RN:R07812]	K01136	M00078	Heparan sulfate degradation
ko:K01217	 L-iduronidase [EC:3.2.1.76] [RN:R07813]	K01217	M00078	Heparan sulfate degradation
ko:K01565	 N-sulfoglucosamine sulfohydrolase [EC:3.10.1.1] [RN:R07814]	K01565	M00078	Heparan sulfate degradation
ko:K10532	 heparan-alpha-glucosaminide N-acetyltransferase [EC:2.3.1.78] [RN:R07815]	K10532	M00078	Heparan sulfate degradation
ko:K01205	 alpha-N-acetylglucosaminidase [EC:3.2.1.50] [RN:R07816]	K01205	M00078	Heparan sulfate degradation
ko:K01195	 beta-glucuronidase [EC:3.2.1.31] [RN:R07818]	K01195	M00078	Heparan sulfate degradation
ko:K01137	 N-acetylglucosamine-6-sulfatase [EC:3.1.6.14] [RN:R07819]	K01137	M00078	Heparan sulfate degradation
ko:K01132	 N-acetylgalactosamine-6-sulfatase [EC:3.1.6.4] [RN:R07806]	K01132	M00079	Keratan sulfate degradation
ko:K12309	 beta-galactosidase [EC:3.2.1.23] [RN:R07807]	K12309	M00079	Keratan sulfate degradation
ko:K01137	 N-acetylglucosamine-6-sulfatase [EC:3.1.6.14] [RN:R07808]	K01137	M00079	Keratan sulfate degradation
ko:K12373	 beta-hexosaminidase [EC:3.2.1.52] [RN:R07809 R07810]	K12373	M00079	Keratan sulfate degradation
ko:K01051	 pectinesterase [EC:3.1.1.11] [RN:R02362]	K01051	M00081	Pectin degradation
ko:K01184	 polygalacturonase [EC:3.2.1.15] [RN:R02360]	K01184	M00081	Pectin degradation
ko:K01213	 galacturan 1,4-alpha-galacturonidase [EC:3.2.1.67] [RN:R07413]	K01213	M00081	Pectin degradation
ko:K11262	 acetyl-CoA carboxylase / biotin carboxylase [EC:6.4.1.2] [RN:R00742]	K11262	M00082	Fatty acid biosynthesis, initiation
ko:K02160	 acetyl-CoA carboxylase biotin carboxyl carrier protein [RN:R00742]	K02160	M00082	Fatty acid biosynthesis, initiation
ko:K01961	 acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2] [RN:R00742]	K01961	M00082	Fatty acid biosynthesis, initiation
ko:K11263	 acetyl-/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2] [RN:R00742]	K11263	M00082	Fatty acid biosynthesis, initiation
ko:K01962	 acetyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.2] [RN:R00742]	K01962	M00082	Fatty acid biosynthesis, initiation
ko:K01963	 acetyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.2] [RN:R00742]	K01963	M00082	Fatty acid biosynthesis, initiation
ko:K18472	 acetyl/propionyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.2] [RN:R00742]	K18472	M00082	Fatty acid biosynthesis, initiation
ko:K00665	 fatty-acid synthase [EC:2.3.1.85] [RN:R01626 R01624 R04355]	K00665	M00082	Fatty acid biosynthesis, initiation
ko:K00667	 fatty-acyl-CoA synthase [EC:2.3.1.86] [RN:R01626 R01624 R04355]	K00667	M00082	Fatty acid biosynthesis, initiation
ko:K00668	 fatty-acyl-CoA synthase [EC:2.3.1.86] [RN:R01626 R01624 R04355]	K00668	M00082	Fatty acid biosynthesis, initiation
ko:K11533	 fatty acid synthase, bacteria type [EC:2.3.1.-] [RN:R01626 R01624 R04355]	K11533	M00082	Fatty acid biosynthesis, initiation
ko:K00645	 [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39] [RN:R01626]	K00645	M00082	Fatty acid biosynthesis, initiation
ko:K00648	 acetoacetyl-[acyl-carrier protein] synthase [EC:2.3.1.180] [RN:R10707]	K00648	M00082	Fatty acid biosynthesis, initiation
ko:K18473	 acetoacetyl-[acyl-carrier protein] synthase [EC:2.3.1.180] [RN:R10707]	K18473	M00082	Fatty acid biosynthesis, initiation
ko:K00665	 fatty acid synthase, animal type [EC:2.3.1.85] [RN:R04355 R04533 R04428 R04430 R04952 R04953 R04954 R04956 R04957 R04536 R04537 R04959 R04960 R04534 R04535 R04962 R04963 R04964 R04965 R04725 R04726 R04566 R04568 R04967 R04968 R04543 R04544 R04970]	K00665	M00083	Fatty acid biosynthesis, elongation
ko:K00667	 fatty acid synthase, fungi type [EC:2.3.1.86] [RN:R04355 R04533 R04428 R04430 R04952 R04953 R04954 R04956 R04957 R04536 R04537 R04959 R04960 R04534 R04535 R04962 R04963 R04964 R04965 R04725 R04726 R04566 R04568 R04967 R04968 R04543 R04544 R04970]	K00667	M00083	Fatty acid biosynthesis, elongation
ko:K00668	 fatty acid synthase, fungi type [EC:2.3.1.86] [RN:R04355 R04533 R04428 R04430 R04952 R04953 R04954 R04956 R04957 R04536 R04537 R04959 R04960 R04534 R04535 R04962 R04963 R04964 R04965 R04725 R04726 R04566 R04568 R04967 R04968 R04543 R04544 R04970]	K00668	M00083	Fatty acid biosynthesis, elongation
ko:K11533	 fatty acid synthase, actinobacteria type [EC:2.3.1.-] [RN:R04355 R04533 R04428 R04429 R04952 R04953 R04954 R04955 R04957 R04536 R04537 R04958 R04960 R04534 R04535 R04961 R04963 R04964 R04965 R04724 R04726 R04566 R04568 R04966 R04968 R04543 R04544 R04969]	K11533	M00083	Fatty acid biosynthesis, elongation
ko:K00647	 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41] [RN:R04355 R04952 R04957 R04960 R04963 R04726 R04968]	K00647	M00083	Fatty acid biosynthesis, elongation
ko:K09458	 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179] [RN:R04355 R04952 R04957 R04960 R04963 R04726 R04968]	K09458	M00083	Fatty acid biosynthesis, elongation
ko:K00059	 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100] [RN:R04533 R04953 R04536 R04534 R04964 R04566 R04543]	K00059	M00083	Fatty acid biosynthesis, elongation
ko:K02372	 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59] [RN:R04428 R04954 R04537 R04535 R04965 R04568 R04544]	K02372	M00083	Fatty acid biosynthesis, elongation
ko:K01716	 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59] [RN:R04428 R04954 R04537 R04535 R04965 R04568 R04544]	K01716	M00083	Fatty acid biosynthesis, elongation
ko:K16363	 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59] [RN:R04428 R04954 R04537 R04535 R04965 R04568 R04544]	K16363	M00083	Fatty acid biosynthesis, elongation
ko:K00208	 enoyl-[acyl-carrier protein] reductase [EC:1.3.1.9 1.3.1.104] [RN:R04429 R04430 R04955 R04956 R04958 R04959 R04961 R04962 R04724 R04725 R04966 R04967 R04969 R04970]	K00208	M00083	Fatty acid biosynthesis, elongation
ko:K02371	 enoyl-[acyl-carrier protein] reductase [EC:1.3.1.9 1.3.1.104] [RN:R04429 R04430 R04955 R04956 R04958 R04959 R04961 R04962 R04724 R04725 R04966 R04967 R04969 R04970]	K02371	M00083	Fatty acid biosynthesis, elongation
ko:K10780	 enoyl-[acyl-carrier protein] reductase [EC:1.3.1.9 1.3.1.104] [RN:R04429 R04430 R04955 R04956 R04958 R04959 R04961 R04962 R04724 R04725 R04966 R04967 R04969 R04970]	K10780	M00083	Fatty acid biosynthesis, elongation
ko:K00209	 enoyl-[acyl-carrier protein] reductase [EC:1.3.1.9 1.3.1.104] [RN:R04429 R04430 R04955 R04956 R04958 R04959 R04961 R04962 R04724 R04725 R04966 R04967 R04969 R04970]	K00209	M00083	Fatty acid biosynthesis, elongation
ko:K07508	 acetyl-CoA acyltransferase [EC:2.3.1.16] [RN:R00391 R01177 R04747 R03778 R04742 R03858 R03991]	K07508	M00085	Fatty acid elongation in mitochondria
ko:K07509	 acetyl-CoA acyltransferase [EC:2.3.1.16] [RN:R00391 R01177 R04747 R03778 R04742 R03858 R03991]	K07509	M00085	Fatty acid elongation in mitochondria
ko:K00022	 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35] [RN:R01778 R04748 R04745 R04743]	K00022	M00085	Fatty acid elongation in mitochondria
ko:K07511	 enoyl-CoA hydratase [EC:4.2.1.17] [RN:R02685 R04749 R04746 R04744 R04170 R04740 R04738]	K07511	M00085	Fatty acid elongation in mitochondria
ko:K07515	 enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211] [RN:R02685 R01778 R04749 R04748 R04746 R04745 R04744 R04743 R04170 R04741 R04740 R04739 R04738 R04737]	K07515	M00085	Fatty acid elongation in mitochondria
ko:K07512	 trans-2-enoyl-CoA reductase [EC:1.3.1.38] [RN:R07162 R06985 R03776 R04753 R03856 R03989 R01278]	K07512	M00085	Fatty acid elongation in mitochondria
ko:K01897	 long-chain fatty-acid-CoA ligase [EC:6.2.1.3] [RN:R01280]	K01897	M00086	beta-Oxidation, acyl-CoA synthesis
ko:K15013	 long-chain-fatty-acid--CoA ligase ACSBG [EC:6.2.1.3] [RN:R01280]	K15013	M00086	beta-Oxidation, acyl-CoA synthesis
ko:K00232	 acyl-CoA oxidase [EC:1.3.3.6] [RN:R01279 R03990 R03857 R04754 R03777 R04751 R01175]	K00232	M00087	beta-Oxidation
ko:K00249	 acyl-CoA dehydrogenase [EC:1.3.8.7] [RN:R01279 R03990 R03857 R04754 R03777 R04751 R01175]	K00249	M00087	beta-Oxidation
ko:K00255	 long-chain-acyl-CoA dehydrogenase [EC:1.3.8.8] [RN:R01279 R03990 R03857 R04754 R03777 R04751 R01175]	K00255	M00087	beta-Oxidation
ko:K06445	 acyl-CoA dehydrogenase [EC:1.3.99.-] [RN:R01279 R03990 R03857 R04754 R03777 R04751 R01175]	K06445	M00087	beta-Oxidation
ko:K09479	 very long chain acyl-CoA dehydrogenase [EC:1.3.8.9] [RN:R01279 R03990 R03857 R04754 R03777 R04751 R01175]	K09479	M00087	beta-Oxidation
ko:K01692	 enoyl-CoA hydratase [EC:4.2.1.17] [RN:R04738 R04740 R04170 R04744 R04746 R04749 R03026]	K01692	M00087	beta-Oxidation
ko:K07511	 enoyl-CoA hydratase [EC:4.2.1.17] [RN:R04738 R04740 R04170 R04744 R04746 R04749 R03026]	K07511	M00087	beta-Oxidation
ko:K13767	 enoyl-CoA hydratase [EC:4.2.1.17] [RN:R04738 R04740 R04170 R04744 R04746 R04749 R03026]	K13767	M00087	beta-Oxidation
ko:K00022	 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35] [RN:R04737 R04739 R04741 R04743 R04745 R04748 R01975]	K00022	M00087	beta-Oxidation
ko:K07516	 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35] [RN:R04737 R04739 R04741 R04743 R04745 R04748 R01975]	K07516	M00087	beta-Oxidation
ko:K01825	 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8] [RN:R04738 R04737 R04740 R04739 R04170 R04741 R04744 R04743 R04746 R04745 R04749 R04748 R03026 R01975]	K01825	M00087	beta-Oxidation
ko:K01782	 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8] [RN:R04738 R04737 R04740 R04739 R04170 R04741 R04744 R04743 R04746 R04745 R04749 R04748 R03026 R01975]	K01782	M00087	beta-Oxidation
ko:K07514	 enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase / 3,2-trans-enoyl-CoA isomerase [EC:4.2.1.17 1.1.1.35 5.3.3.8] [RN:R04738 R04737 R04740 R04739 R04170 R04741 R04744 R04743 R04746 R04745 R04749 R04748 R03026 R01975]	K07514	M00087	beta-Oxidation
ko:K07515	 enoyl-CoA hydratase / long-chain 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.211] [RN:R04738 R04737 R04740 R04739 R04170 R04741 R04744 R04743 R04746 R04745 R04749 R04748 R03026 R01975]	K07515	M00087	beta-Oxidation
ko:K10527	 enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35 1.1.1.211] [RN:R04738 R04737 R04740 R04739 R04170 R04741 R04744 R04743 R04746 R04745 R04749 R04748 R03026 R01975]	K10527	M00087	beta-Oxidation
ko:K00632	 acetyl-CoA acyltransferase [EC:2.3.1.16] [RN:R03991 R03858 R04742 R03778 R04747 R01177 R00238]	K00632	M00087	beta-Oxidation
ko:K07513	 acetyl-CoA acyltransferase [EC:2.3.1.16] [RN:R03991 R03858 R04742 R03778 R04747 R01177 R00238]	K07513	M00087	beta-Oxidation
ko:K07508	 acetyl-CoA acyltransferase [EC:2.3.1.16] [RN:R03991 R03858 R04742 R03778 R04747 R01177 R00238]	K07508	M00087	beta-Oxidation
ko:K07509	 acetyl-CoA acyltransferase [EC:2.3.1.16] [RN:R03991 R03858 R04742 R03778 R04747 R01177 R00238]	K07509	M00087	beta-Oxidation
ko:K00626	 acetyl-CoA C-acetyltransferase [EC:2.3.1.9] [RN:R00238]	K00626	M00088	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone
ko:K01641	 hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10] [RN:R01978]	K01641	M00088	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone
ko:K01640	 hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4] [RN:R01360]	K01640	M00088	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone
ko:K00019	 3-hydroxybutyrate dehydrogenase [EC:1.1.1.30] [RN:R01361]	K00019	M00088	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone
ko:K01574	 acetoacetate decarboxylase [EC:4.1.1.4] [RN:R01366]	K01574	M00088	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone
ko:K00629	 glycerol 3-phosphate acyltransferase [EC:2.3.1.15] [RN:R00851]	K00629	M00089	Triacylglycerol biosynthesis
ko:K13506	 glycerol 3-phosphate acyltransferase [EC:2.3.1.15] [RN:R00851]	K13506	M00089	Triacylglycerol biosynthesis
ko:K13507	 glycerol 3-phosphate acyltransferase [EC:2.3.1.15] [RN:R00851]	K13507	M00089	Triacylglycerol biosynthesis
ko:K00630	 glycerol 3-phosphate acyltransferase [EC:2.3.1.15] [RN:R00851]	K00630	M00089	Triacylglycerol biosynthesis
ko:K13508	 glycerol 3-phosphate acyltransferase [EC:2.3.1.15] [RN:R00851]	K13508	M00089	Triacylglycerol biosynthesis
ko:K00655	 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51] [RN:R02241]	K00655	M00089	Triacylglycerol biosynthesis
ko:K13509	 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51] [RN:R02241]	K13509	M00089	Triacylglycerol biosynthesis
ko:K13523	 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51] [RN:R02241]	K13523	M00089	Triacylglycerol biosynthesis
ko:K19007	 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51] [RN:R02241]	K19007	M00089	Triacylglycerol biosynthesis
ko:K13513	 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51] [RN:R02241]	K13513	M00089	Triacylglycerol biosynthesis
ko:K13517	 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51] [RN:R02241]	K13517	M00089	Triacylglycerol biosynthesis
ko:K13519	 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51] [RN:R02241]	K13519	M00089	Triacylglycerol biosynthesis
ko:K14674	 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51] [RN:R02241]	K14674	M00089	Triacylglycerol biosynthesis
ko:K22831	 1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51] [RN:R02241]	K22831	M00089	Triacylglycerol biosynthesis
ko:K01080	 phosphatidate phosphatase [EC:3.1.3.4] [RN:R02239]	K01080	M00089	Triacylglycerol biosynthesis
ko:K15728	 phosphatidate phosphatase [EC:3.1.3.4] [RN:R02239]	K15728	M00089	Triacylglycerol biosynthesis
ko:K18693	 diacylglycerol diphosphate phosphatase / phosphatidate phosphatase [EC:3.1.3.81 3.1.3.4] [RN:R02239]	K18693	M00089	Triacylglycerol biosynthesis
ko:K11155	 diacylglycerol O-acyltransferase [EC:2.3.1.20] [RN:R02251]	K11155	M00089	Triacylglycerol biosynthesis
ko:K11160	 diacylglycerol O-acyltransferase [EC:2.3.1.20] [RN:R02251]	K11160	M00089	Triacylglycerol biosynthesis
ko:K14456	 diacylglycerol O-acyltransferase [EC:2.3.1.20] [RN:R02251]	K14456	M00089	Triacylglycerol biosynthesis
ko:K22848	 diacylglycerol O-acyltransferase [EC:2.3.1.20] [RN:R02251]	K22848	M00089	Triacylglycerol biosynthesis
ko:K22849	 diacylglycerol O-acyltransferase [EC:2.3.1.20] [RN:R02251]	K22849	M00089	Triacylglycerol biosynthesis
ko:K00866	 choline kinase [EC:2.7.1.32] [RN:R01021]	K00866	M00090	Phosphatidylcholine (PC) biosynthesis, choline => PC
ko:K14156	 choline kinase [EC:2.7.1.32] [RN:R01021]	K14156	M00090	Phosphatidylcholine (PC) biosynthesis, choline => PC
ko:K00968	 choline-phosphate cytidylyltransferase [EC:2.7.7.15] [RN:R01890]	K00968	M00090	Phosphatidylcholine (PC) biosynthesis, choline => PC
ko:K00994	 diacylglycerol cholinephosphotransferase [EC:2.7.8.2] [RN:R01321]	K00994	M00090	Phosphatidylcholine (PC) biosynthesis, choline => PC
ko:K13644	 diacylglycerol cholinephosphotransferase [EC:2.7.8.2] [RN:R01321]	K13644	M00090	Phosphatidylcholine (PC) biosynthesis, choline => PC
ko:K00551	 phosphatidylethanolamine N-methyltransferase [EC:2.1.1.17] [RN:R02056]	K00551	M00091	Phosphatidylcholine (PC) biosynthesis, PE => PC
ko:K16369	 phosphatidylethanolamine N-methyltransferase [EC:2.1.1.17] [RN:R02056]	K16369	M00091	Phosphatidylcholine (PC) biosynthesis, PE => PC
ko:K00570	 phosphatidylethanolamine N-methyltransferase [EC:2.1.1.17] [RN:R02056]	K00570	M00091	Phosphatidylcholine (PC) biosynthesis, PE => PC
ko:K00570	 phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.71] [RN:R03424 R01320]	K00570	M00091	Phosphatidylcholine (PC) biosynthesis, PE => PC
